,VARIETY,TEST_ID,CHECK,RM,VAR_YIELD,CHECK_YIELD,RATIO,BAGSOLD
328,V148493,10YT00133523012,V103272,2.1,53.0101593,59.9257627,0.884597157,61161
329,V148493,10YT00133523012,V130307,2.1,53.0101593,57.6213546,0.919974195,61161
330,V148493,10YT00133523081,V000077,2.1,49.0102707,54.7829639,0.894626125,61161
331,V148493,10YT00133523081,V000079,2.1,49.0102707,43.6726745,1.122218212,61161
332,V148493,10YT00133523081,V000122,2.1,49.0102707,44.9749915,1.089722734,61161
333,V148493,10YT00133523081,V000123,2.1,49.0102707,38.1349278,1.285180634,61161
334,V148493,10YT00133523081,V103068,2.1,49.0102707,57.9150377,0.846244303,61161
335,V148493,10YT00133523081,V103272,2.1,49.0102707,55.0130032,0.890885206,61161
336,V148493,10YT00133523081,V130307,2.1,49.0102707,62.8043026,0.780364858,61161
337,V148493,10YT00133524401,V000122,2.1,40.3350969,38.9234853,1.036266321,61161
338,V148493,10YT00133524401,V000123,2.1,40.3350969,37.7118755,1.069559558,61161
339,V148493,10YT00133524401,V103068,2.1,40.3350969,37.3094926,1.081094759,61161
340,V148493,10YT00133524401,V130307,2.1,40.3350969,34.3861939,1.17300266,61161
341,V148493,10YT00133524401,V155207,2.1,40.3350969,29.4444379,1.36987152,61161
342,V148493,10YT00133524402,V000077,2.1,32.4698936,32.7723499,0.990770991,61161
343,V148493,10YT00133524402,V000079,2.1,32.4698936,35.3933409,0.917401205,61161
344,V148493,10YT00133524402,V000122,2.1,32.4698936,40.2329399,0.807047501,61161
345,V148493,10YT00133524402,V000123,2.1,32.4698936,33.4770405,0.969915295,61161
346,V148493,10YT00133524402,V000157,2.1,32.4698936,39.9304835,0.813160542,61161
347,V148493,10YT00133524402,V000172,2.1,32.4698936,38.9234853,0.834198,61161
348,V148493,10YT00133524402,V103068,2.1,32.4698936,38.9234853,0.834198,61161
349,V148493,10YT00133524402,V103272,2.1,32.4698936,29.0398244,1.118116045,61161
350,V148493,10YT00133524402,V155207,2.1,32.4698936,35.6956485,0.909631705,61161
351,V148493,10YT00133525201,V000077,2.1,55.4608884,52.0306706,1.065926842,61161
352,V148493,10YT00133525201,V000079,2.1,55.4608884,57.4771154,0.964921221,61161
353,V148493,10YT00133525201,V000122,2.1,55.4608884,53.544588,1.035788872,61161
354,V148493,10YT00133525201,V000172,2.1,55.4608884,50.5189836,1.097822728,61161
355,V148493,10YT00133525201,V103272,2.1,55.4608884,54.5515863,1.016668665,61161
356,V148493,10YT00133525201,V130307,2.1,55.4608884,51.0236724,1.08696387,61161
357,V148493,10YT00133525301,V000077,2.1,55.3585826,54.8538939,1.009200599,61161
358,V148493,10YT00133525301,V000122,2.1,55.3585826,45.9816923,1.203926603,61161
359,V148493,10YT00133525301,V000157,2.1,55.3585826,51.9305953,1.066010938,61161
360,V148493,10YT00133525301,V103068,2.1,55.3585826,53.7445899,1.030030794,61161
361,V148493,10YT00133525301,V103272,2.1,55.3585826,60.9051027,0.908931767,61161
362,V148493,10YT00133525301,V130307,2.1,55.3585826,59.7957987,0.925793848,61161
363,V148493,10YT00133525301,V155207,2.1,55.3585826,52.837667,1.047710577,61161
364,V148493,10YT00133533101,V000077,2.1,53.949945,55.0653457,0.979744053,61161
365,V148493,10YT00133533101,V000079,2.1,53.949945,65.4545875,0.824234741,61161
366,V148493,10YT00133533101,V000122,2.1,53.949945,51.1575026,1.054585198,61161
367,V148493,10YT00133533101,V000123,2.1,53.949945,58.7517741,0.918269207,61161
368,V148493,10YT00133533101,V000157,2.1,53.949945,48.8107149,1.105288974,61161
369,V148493,10YT00133533101,V000172,2.1,53.949945,68.2445019,0.790539069,61161
370,V148493,10YT00133533101,V103068,2.1,53.949945,53.7258537,1.004171014,61161
371,V148493,10YT00133533101,V103272,2.1,53.949945,59.6456114,0.904508207,61161
372,V148493,10YT00133533101,V130307,2.1,53.949945,47.6927863,1.131197172,61161
373,V148493,10YT00133533101,V155207,2.1,53.949945,48.0276593,1.123309897,61161
374,V148493,10YT00133533102,V000077,2.1,51.6031573,57.5229151,0.897088703,61161
375,V148493,10YT00133533102,V000122,2.1,51.6031573,53.6125441,0.962520212,61161
376,V148493,10YT00133533102,V000123,2.1,51.6031573,46.129203,1.118665703,61161
377,V148493,10YT00133533102,V000157,2.1,51.6031573,49.704701,1.038194703,61161
378,V148493,10YT00133533102,V000172,2.1,51.6031573,62.3247442,0.827972228,61161
379,V148493,10YT00133533102,V103068,2.1,51.6031573,51.044193,1.010950595,61161
380,V148493,10YT00133533102,V103272,2.1,51.6031573,42.6670146,1.209439137,61161
381,V148493,10YT00133533102,V130307,2.1,51.6031573,51.2682843,1.006531777,61161
382,V148493,10YT00133533102,V155207,2.1,51.6031573,46.5773856,1.107901541,61161
383,V156247,10YT00157312501,V000024,2,64.2330147,62.0144067,1.035775687,1865062
384,V156247,10YT00157312501,V000124,2,64.2330147,62.0144067,1.035775687,1865062
385,V156247,10YT00157312501,V103136,2,64.2330147,56.3678114,1.139533594,1865062
386,V156247,10YT00157312501,V130307,2,64.2330147,59.6957234,1.076006974,1865062
387,V156247,10YT00157312502,V000024,2,62.0144067,56.0655037,1.106106297,1865062
388,V156247,10YT00157312502,V000124,2,62.0144067,54.0491281,1.147371084,1865062
389,V156247,10YT00157312502,V103136,2,62.0144067,57.1748077,1.084645654,1865062
390,V156247,10YT00157312502,V130307,2,62.0144067,52.6375164,1.178140819,1865062
391,V156247,10YT00157322101,V000124,2,66.8540057,59.7957987,1.11803851,1865062
392,V156247,10YT00157322101,V103136,2,66.8540057,67.1563134,0.995498447,1865062
393,V156247,10YT00157322101,V130307,2,66.8540057,62.4167896,1.071090105,1865062
394,V156247,10YT00157322102,V000024,2,68.2656174,59.5934176,1.14552278,1865062
395,V156247,10YT00157322102,V103136,2,68.2656174,59.5934176,1.14552278,1865062
396,V156247,10YT00157322102,V130307,2,68.2656174,71.7959105,0.950828772,1865062
397,V156247,10YT00157322301,V103136,2,67.5747559,46.6881673,1.447363643,1865062
398,V156247,10YT00157322401,V000024,2,56.9187459,59.3070209,0.959730316,1865062
399,V156247,10YT00157322401,V103136,2,56.9187459,47.1547887,1.207061838,1865062
400,V156247,10YT00157332101,V000024,2,53.9332905,49.8883458,1.081079952,1865062
401,V156247,10YT00157332101,V000124,2,53.9332905,57.667303,0.935249053,1865062
402,V156247,10YT00157332101,V103136,2,53.9332905,46.673446,1.1555455,1865062
403,V156247,10YT00157332101,V130307,2,53.9332905,59.1193612,0.912277965,1865062
404,V156247,10YT00157332102,V000024,2,53.9332905,45.3244371,1.189938452,1865062
405,V156247,10YT00157332102,V000124,2,53.9332905,60.2603383,0.895004775,1865062
406,V156247,10YT00157332102,V103136,2,53.9332905,50.510359,1.067766921,1865062
407,V156247,10YT00157332102,V130307,2,53.9332905,39.516502,1.364829572,1865062
408,V156305,10YT00159231201,V000023,2.5,88.0155411,80.0863966,1.099007382,664532
409,V156305,10YT00159231201,V000092,2.5,88.0155411,79.4141227,1.108310942,664532
410,V156305,10YT00159231201,V103096,2.5,88.0155411,70.8152322,1.24288996,664532
411,V156305,10YT00159232101,V000023,2.5,65.135328,47.5034909,1.371169292,664532
412,V156305,10YT00159232101,V000092,2.5,65.135328,60.7793023,1.071669557,664532
413,V156305,10YT00159232101,V103096,2.5,65.135328,61.6071167,1.057269541,664532
414,V156305,10YT00159232101,V103142,2.5,65.135328,60.9851034,1.068053088,664532
415,V156305,10YT00159232102,V000023,2.5,65.9629937,57.5621719,1.145943447,664532
416,V156305,10YT00159232102,V000092,2.5,65.9629937,57.8731042,1.139786687,664532
417,V156305,10YT00159232102,V103096,2.5,65.9629937,54.6582044,1.206826943,664532
418,V156305,10YT00159232102,V103142,2.5,65.9629937,71.4622271,0.923046991,664532
419,V156305,10YT00159232401,V000023,2.5,52.5842817,61.0903832,0.860762021,664532
420,V156305,10YT00159232401,V103142,2.5,52.5842817,62.02318,0.847816602,664532
421,V156305,10YT00159232402,V000023,2.5,70.6321822,56.6292264,1.247274361,664532
422,V156305,10YT00159232402,V000092,2.5,70.6321822,67.7282146,1.042876778,664532
423,V156305,10YT00159232402,V103096,2.5,70.6321822,75.401892,0.936742837,664532
424,V156305,10YT00159232402,V103142,2.5,70.6321822,64.3052831,1.098388481,664532
425,V156305,10YT00159233101,V000023,2.5,71.5770237,63.5046808,1.12711414,664532
426,V156305,10YT00159233101,V103096,2.5,71.5770237,79.8144238,0.896793089,664532
427,V156305,10YT00159233101,V103142,2.5,71.5770237,73.704181,0.971139259,664532
428,V156305,10YT00159233701,V000023,2.5,54.3472721,41.5904246,1.306725589,664532
429,V156305,10YT00159233701,V000092,2.5,54.3472721,53.2061462,1.021447257,664532
430,V156305,10YT00159233701,V103096,2.5,54.3472721,57.9782353,0.937373685,664532
431,V156305,10YT00159233702,V103096,2.5,57.9782353,56.7343575,1.021924595,664532
432,V156314,10YT00159532101,V000018,2.8,57.7702036,55.7991815,1.035323495,755156
433,V156314,10YT00159532101,V000147,2.8,57.7702036,30.8047479,1.875366868,755156
434,V156314,10YT00159532101,V103096,2.8,57.7702036,46.8792471,1.232319356,755156
435,V156314,10YT00159532101,V103142,2.8,57.7702036,57.9782353,0.9964119,755156
436,V156314,10YT00159532102,V000018,2.8,58.2893163,48.5393369,1.200867585,755156
437,V156314,10YT00159532102,V000147,2.8,58.2893163,32.9814225,1.767337849,755156
438,V156314,10YT00159532102,V103096,2.8,58.2893163,50.510359,1.154007167,755156
439,V156314,10YT00159532102,V103142,2.8,58.2893163,37.7535116,1.543944227,755156
440,V156314,10YT00159533101,V000018,2.8,73.1544361,75.3345308,0.97106115,755156
441,V156314,10YT00159533101,V000147,2.8,73.1544361,74.783745,0.978213061,755156
442,V156314,10YT00159533101,V103096,2.8,73.1544361,85.1712024,0.858910454,755156
443,V156314,10YT00159533101,V103142,2.8,73.1544361,79.3533043,0.921882671,755156
444,V156314,10YT00159533102,V000018,2.8,73.8671565,89.0412756,0.829583314,755156
445,V156314,10YT00159533102,V000147,2.8,73.8671565,78.6828148,0.938796568,755156
446,V156314,10YT00159533102,V103096,2.8,73.8671565,79.1903288,0.93278002,755156
447,V156314,10YT00159533102,V103142,2.8,73.8671565,62.5943378,1.180093266,755156
448,V156314,10YT00159533702,V103096,2.8,49.7832147,49.7832147,1,755156
449,V156314,10YT00159533702,V103142,2.8,49.7832147,61.8151484,0.805356227,755156
450,V156314,10YT00159534902,V103142,2.8,54.0755967,44.1608575,1.224514191,755156
451,V155820,10YT00174221101,V000023,2.8,77.6196079,73.7758546,1.052100424,1061421
452,V155820,10YT00174221101,V000075,2.8,77.6196079,68.1172145,1.139500616,1061421
453,V155820,10YT00174221101,V000124,2.8,77.6196079,74.7361609,1.038581685,1061421
454,V155820,10YT00174221101,V000125,2.8,77.6196079,70.0403551,1.108212655,1061421
455,V155820,10YT00174221101,V000172,2.8,77.6196079,65.8764501,1.178260331,1061421
456,V155820,10YT00174221101,V000721,2.8,77.6196079,70.6805098,1.098175552,1061421
457,V155820,10YT00174221101,V103284,2.8,77.6196079,53.3845865,1.453970387,1061421
458,V155820,10YT00174221101,V155220,2.8,77.6196079,64.0615633,1.211640864,1061421
459,V155853,10YT00174221101,V000023,2.7,64.4875896,73.7758546,0.87410156,761392
460,V155853,10YT00174221101,V000075,2.7,64.4875896,68.1172145,0.946715013,761392
461,V155853,10YT00174221101,V000124,2.7,64.4875896,74.7361609,0.862869979,761392
462,V155853,10YT00174221101,V000125,2.7,64.4875896,70.0403551,0.920720483,761392
463,V155853,10YT00174221101,V000172,2.7,64.4875896,65.8764501,0.978917193,761392
464,V155853,10YT00174221101,V000721,2.7,64.4875896,70.6805098,0.912381501,761392
465,V155853,10YT00174221101,V103284,2.7,64.4875896,53.3845865,1.207981439,761392
466,V155853,10YT00174221101,V155220,2.7,64.4875896,64.0615633,1.006650264,761392
467,V155820,10YT00174221102,V000079,2.8,84.5609365,74.7361609,1.131459463,1061421
468,V155820,10YT00174221102,V000721,2.8,84.5609365,72.0669911,1.173365714,1061421
469,V155820,10YT00174221102,V103074,2.8,84.5609365,65.8764501,1.283629224,1061421
470,V155820,10YT00174221102,V103279,2.8,84.5609365,71.0006614,1.190988011,1061421
471,V155820,10YT00174221102,V155220,2.8,84.5609365,60.5379617,1.396824969,1061421
472,V155842,10YT00174221102,V000079,2.4,68.1172145,74.7361609,0.911435825,634171
473,V155842,10YT00174221102,V000721,2.4,68.1172145,72.0669911,0.945192986,634171
474,V155842,10YT00174221102,V103074,2.4,68.1172145,65.8764501,1.03401465,634171
475,V155842,10YT00174221102,V103279,2.4,68.1172145,71.0006614,0.95938845,634171
476,V155842,10YT00174221102,V155220,2.4,68.1172145,60.5379617,1.125198348,634171
477,V155853,10YT00174221102,V000079,2.7,71.106536,74.7361609,0.951434154,761392
478,V155853,10YT00174221102,V000721,2.7,71.106536,72.0669911,0.986672746,761392
479,V155853,10YT00174221102,V103074,2.7,71.106536,65.8764501,1.079392346,761392
480,V155853,10YT00174221102,V103279,2.7,71.106536,71.0006614,1.001491178,761392
481,V155853,10YT00174221102,V155220,2.7,71.106536,60.5379617,1.174577637,761392
482,V155820,10YT00174221201,V000023,2.8,77.963849,68.0227898,1.146143068,1061421
483,V155820,10YT00174221201,V000025,2.8,77.963849,61.7681591,1.262201272,1061421
484,V155820,10YT00174221201,V000079,2.8,77.963849,64.7823135,1.203474294,1061421
485,V155820,10YT00174221201,V000124,2.8,77.963849,61.9898712,1.257686901,1061421
486,V155820,10YT00174221201,V000125,2.8,77.963849,58.9758654,1.321961933,1061421
487,V155820,10YT00174221201,V103284,2.8,77.963849,63.8883275,1.220314446,1061421
488,V155820,10YT00174221201,V155220,2.8,77.963849,59.6456114,1.307117945,1061421
489,V155842,10YT00174221201,V000023,2.4,65.3412779,68.0227898,0.960579213,634171
490,V155842,10YT00174221201,V000025,2.4,65.3412779,61.7681591,1.057847261,634171
491,V155842,10YT00174221201,V000079,2.4,65.3412779,64.7823135,1.008628349,634171
492,V155842,10YT00174221201,V000124,2.4,65.3412779,61.9898712,1.054063779,634171
493,V155842,10YT00174221201,V000125,2.4,65.3412779,58.9758654,1.107932498,634171
494,V155842,10YT00174221201,V103284,2.4,65.3412779,63.8883275,1.022742032,634171
495,V155842,10YT00174221201,V155220,2.4,65.3412779,59.6456114,1.095491795,634171
496,V155853,10YT00174221201,V000023,2.7,58.9758654,68.0227898,0.867001568,761392
497,V155853,10YT00174221201,V000025,2.7,58.9758654,61.7681591,0.954793963,761392
498,V155853,10YT00174221201,V000079,2.7,58.9758654,64.7823135,0.910369856,761392
499,V155853,10YT00174221201,V000124,2.7,58.9758654,61.9898712,0.95137906,761392
500,V155853,10YT00174221201,V000125,2.7,58.9758654,58.9758654,1,761392
501,V155853,10YT00174221201,V103284,2.7,58.9758654,63.8883275,0.923108613,761392
502,V155853,10YT00174221201,V155220,2.7,58.9758654,59.6456114,0.988771244,761392
503,V155820,10YT00174221202,V000023,2.8,57.5229151,55.4003674,1.038312881,1061421
504,V155820,10YT00174221202,V000025,2.8,57.5229151,62.8837085,0.91475068,1061421
505,V155820,10YT00174221202,V000075,2.8,57.5229151,52.7212346,1.091076784,1061421
506,V155820,10YT00174221202,V000172,2.8,57.5229151,42.4453025,1.355224529,1061421
507,V155820,10YT00174221202,V103279,2.8,57.5229151,71.0369443,0.80976055,1061421
508,V155853,10YT00174221202,V000023,2.7,48.4758419,55.4003674,0.875009394,761392
509,V155853,10YT00174221202,V000025,2.7,48.4758419,62.8837085,0.770880774,761392
510,V155853,10YT00174221202,V000075,2.7,48.4758419,52.7212346,0.91947471,761392
511,V155853,10YT00174221202,V000172,2.7,48.4758419,42.4453025,1.142077899,761392
512,V155853,10YT00174221202,V103279,2.7,48.4758419,71.0369443,0.682403253,761392
513,V155820,10YT00174221701,V000023,2.8,71.1501052,62.5488355,1.137512867,1061421
514,V155820,10YT00174221701,V000025,2.8,71.1501052,66.2351152,1.0742052,1061421
515,V155820,10YT00174221701,V000075,2.8,71.1501052,81.6501287,0.871402242,1061421
516,V155820,10YT00174221701,V000125,2.8,71.1501052,70.0321766,1.015963071,1061421
517,V155820,10YT00174221701,V000172,2.8,71.1501052,67.2397342,1.058155658,1061421
518,V155820,10YT00174221701,V000721,2.8,71.1501052,62.9970181,1.129420207,1061421
519,V155820,10YT00174221701,V103279,2.8,71.1501052,66.5699882,1.068801529,1061421
520,V155820,10YT00174221701,V103284,2.8,71.1501052,69.8106132,1.019187512,1061421
521,V155820,10YT00174221702,V000023,2.8,66.4592065,63.4426728,1.047547393,1061421
522,V155820,10YT00174221702,V000025,2.8,66.4592065,64.8954745,1.024096164,1061421
523,V155820,10YT00174221702,V000075,2.8,66.4592065,77.1807934,0.86108478,1061421
524,V155820,10YT00174221702,V000079,2.8,66.4592065,65.4545875,1.015348336,1061421
525,V155820,10YT00174221702,V000172,2.8,66.4592065,58.7517741,1.131186377,1061421
526,V155820,10YT00174221702,V000721,2.8,66.4592065,59.7563931,1.112168976,1061421
527,V155820,10YT00174221702,V103074,2.8,66.4592065,80.5322,0.825250105,1061421
528,V155820,10YT00174221702,V103279,2.8,66.4592065,76.4001169,0.869883571,1061421
529,V155820,10YT00174221702,V155220,2.8,66.4592065,73.9425476,0.898795195,1061421
530,V155842,10YT00174221702,V000023,2.4,80.7561427,63.4426728,1.27289944,634171
531,V155842,10YT00174221702,V000025,2.4,80.7561427,64.8954745,1.244403301,634171
532,V155842,10YT00174221702,V000075,2.4,80.7561427,77.1807934,1.04632434,634171
533,V155842,10YT00174221702,V000079,2.4,80.7561427,65.4545875,1.23377361,634171
534,V155842,10YT00174221702,V000172,2.4,80.7561427,58.7517741,1.374531134,634171
535,V155842,10YT00174221702,V000721,2.4,80.7561427,59.7563931,1.351422643,634171
536,V155842,10YT00174221702,V103074,2.4,80.7561427,80.5322,1.002780785,634171
537,V155842,10YT00174221702,V103279,2.4,80.7561427,76.4001169,1.057015957,634171
538,V155842,10YT00174221702,V155220,2.4,80.7561427,73.9425476,1.092147151,634171
539,V155820,10YT00174222001,V000023,2.8,69.1802727,60.2603383,1.148023304,1061421
540,V155820,10YT00174222001,V000025,2.8,69.1802727,63.0590261,1.097071696,1061421
541,V155820,10YT00174222001,V000075,2.8,69.1802727,62.334261,1.10982743,1061421
542,V155820,10YT00174222001,V000079,2.8,69.1802727,82.0398721,0.843251835,1061421
543,V155820,10YT00174222001,V000124,2.8,69.1802727,77.7868957,0.889356389,1061421
544,V155820,10YT00174222001,V000125,2.8,69.1802727,66.3792057,1.042197959,1061421
545,V155820,10YT00174222001,V103074,2.8,69.1802727,71.4622271,0.968067684,1061421
546,V155820,10YT00174222001,V103284,2.8,69.1802727,79.2388051,0.873060524,1061421
547,V155820,10YT00174222001,V155220,2.8,69.1802727,85.5657042,0.808504685,1061421
548,V155842,10YT00174222001,V000023,2.4,52.37625,60.2603383,0.869166212,634171
549,V155842,10YT00174222001,V000025,2.4,52.37625,63.0590261,0.830590849,634171
550,V155842,10YT00174222001,V000075,2.4,52.37625,62.334261,0.84024819,634171
551,V155842,10YT00174222001,V000079,2.4,52.37625,82.0398721,0.638424325,634171
552,V155842,10YT00174222001,V000124,2.4,52.37625,77.7868957,0.673329994,634171
553,V155842,10YT00174222001,V000125,2.4,52.37625,66.3792057,0.789046049,634171
554,V155842,10YT00174222001,V103074,2.4,52.37625,71.4622271,0.732922162,634171
555,V155842,10YT00174222001,V103284,2.4,52.37625,79.2388051,0.660992426,634171
556,V155842,10YT00174222001,V155220,2.4,52.37625,85.5657042,0.612117325,634171
557,V155820,10YT00174222002,V000023,2.8,69.6970062,87.9529383,0.792435222,1061421
558,V155820,10YT00174222002,V000025,2.8,69.6970062,56.6292264,1.230760345,1061421
559,V155820,10YT00174222002,V000075,2.8,69.6970062,75.1938604,0.926897566,1061421
560,V155820,10YT00174222002,V000124,2.8,69.6970062,88.9887844,0.783211128,1061421
561,V155820,10YT00174222002,V000172,2.8,69.6970062,71.4622271,0.975298546,1061421
562,V155820,10YT00174222002,V000721,2.8,69.6970062,80.5879626,0.864856288,1061421
563,V155820,10YT00174222002,V103074,2.8,69.6970062,86.0848168,0.809631812,1061421
564,V155842,10YT00174222002,V000023,2.4,75.5071718,87.9529383,0.85849516,634171
